lat	lon	PwaveProm	PwaveS	PwaveCV	PwaveMed	PwaveMax	PwaveMin	PwindProm	PwindS	PwindCV	PwindMed	PwindMax	PwindMin
20.5	-118.0	24.2246	11.8	48.7	21.2437	72.9714	5.5945	0.1148	0.11	99.16	0.0837	0.8616	0.0

20.5	-117.5	24.0458	11.71	48.7	21.035	71.8966	5.6561	0.1111	0.11	95.51	0.0803	0.6822	0.0

20.5	-117.0	23.8652	11.61	48.67	20.8756	70.812	5.7049	0.1067	0.1	95.36	0.0788	0.6219	0.0

20.5	-116.5	23.686	11.53	48.67	20.6737	69.7844	5.7199	0.1022	0.1	98.62	0.0741	0.6548	0.0

20.5	-116.0	23.4764	11.46	48.83	20.395	68.8606	5.7305	0.0982	0.1	102.05	0.0688	0.6083	0.0

20.5	-115.5	23.251	11.35	48.8	20.1602	67.6882	5.7751	0.0944	0.1	104.27	0.0626	0.6087	0.0

20.5	-115.0	22.8605	11.13	48.69	19.7468	66.2722	5.8795	0.0905	0.1	106.82	0.0585	0.6005	0.0

20.5	-114.5	22.5306	10.92	48.45	19.3378	64.864	6.081	0.0872	0.1	110.49	0.0559	0.7058	0.0001

20.5	-114.0	22.3589	10.75	48.06	19.1872	63.4255	6.3888	0.0847	0.1	115.99	0.0544	0.8824	0.0

20.5	-113.5	22.2927	10.67	47.84	19.2526	62.3234	6.6752	0.084	0.1	122.16	0.0513	1.0029	0.0

20.5	-113.0	22.1597	10.56	47.64	19.1788	61.0409	6.9078	0.0829	0.1	126.24	0.048	0.9312	0.0

20.5	-112.5	21.8939	10.39	47.45	18.9782	59.3222	7.0136	0.0793	0.1	124.81	0.0456	0.7972	0.0

20.5	-112.0	21.4522	10.11	47.13	18.7903	57.4036	7.0165	0.0724	0.09	123.89	0.0416	0.7128	0.0

20.5	-111.5	20.7657	9.75	46.96	18.2462	54.8007	7.0556	0.0669	0.08	125.45	0.0383	0.6757	0.0

20.5	-111.0	19.9649	9.29	46.51	17.516	51.8647	7.2704	0.0632	0.08	129.48	0.0358	0.6114	0.0

20.5	-110.5	19.3997	8.91	45.91	17.1128	49.1329	7.5096	0.0602	0.09	143.31	0.0308	0.8973	0.0

20.5	-110.0	19.0575	8.81	46.24	16.7105	57.0521	7.6163	0.0595	0.11	192.92	0.0277	1.9666	0.0

20.5	-109.5	18.6323	8.97	48.14	16.1242	68.7806	7.5742	0.0605	0.15	251.6	0.0254	2.3318	0.0

20.5	-109.0	18.1046	9.08	50.17	15.6056	74.2523	6.9993	0.0626	0.17	271.69	0.0244	2.0204	0.0

20.5	-108.5	17.4733	9.11	52.16	14.946	85.2974	6.9921	0.0654	0.18	279.22	0.0248	2.4547	0.0

20.5	-108.0	16.6967	9.09	54.46	14.2844	93.2793	5.9793	0.069	0.2	287.47	0.0243	2.814	0.0

20.5	-107.5	15.8843	8.95	56.34	13.5637	95.1779	5.4831	0.0692	0.2	286.47	0.021	2.6494	0.0

20.5	-107.0	15.0298	8.46	56.3	12.8378	87.9115	5.1231	0.071	0.2	281.39	0.0206	2.3514	0.0

20.5	-106.5	14.0299	7.85	55.93	12.067	75.7434	4.5609	0.0708	0.18	251.31	0.0202	2.0831	0.0

20.5	-106.0	12.5468	6.61	52.71	10.8858	54.5468	3.8507	0.0683	0.12	174.17	0.0251	1.6075	0.0

20.5	-105.5	5.2865	2.47	46.64	4.5946	13.2453	1.531	0.0102	0.01	144.07	0.0049	0.1435	0.0

20.5	-96.5	7.0292	15.4	219.05	2.2413	106.4506	0.0936	0.233	0.38	164.22	0.0689	2.6788	0.0

20.5	-96.0	8.152	19.46	238.66	2.2959	146.4125	0.1215	0.2204	0.42	189.19	0.0666	3.4216	0.0

20.5	-95.5	8.3245	20.44	245.56	2.3728	160.8925	0.1408	0.2024	0.41	204.16	0.0673	3.6912	0.0

20.5	-95.0	8.0709	19.1	236.63	2.4454	146.1355	0.1616	0.1895	0.36	189.3	0.0768	2.8998	0.0

20.5	-94.5	7.786	17.93	230.25	2.5001	145.9755	0.2304	0.1853	0.33	180.12	0.0874	2.9634	0.0

20.5	-94.0	7.5817	17.08	225.23	2.5611	140.9743	0.2658	0.1926	0.31	159.72	0.1	2.8285	0.0

20.5	-93.5	7.3516	16.27	221.32	2.5811	136.566	0.2658	0.2001	0.29	146.18	0.111	2.4337	0.0

20.5	-93.0	6.9326	15.24	219.9	2.4832	131.0143	0.2264	0.2067	0.28	136.31	0.1261	2.3401	0.0

20.5	-92.5	6.0292	13.04	216.24	2.2008	113.6101	0.2159	0.2113	0.27	127.28	0.135	2.2133	0.0001

20.5	-92.0	5.1743	9.74	188.23	2.1966	82.1904	0.2178	0.219	0.26	117.37	0.1478	2.111	0.0

20.5	-91.5	4.1757	7.58	181.57	1.8586	63.0241	0.1786	0.2247	0.24	108.34	0.1599	2.0075	0.0

20.5	-91.0	3.4647	6.61	190.71	1.4781	56.827	0.147	0.2213	0.23	101.82	0.1618	1.8111	0.0

20.5	-87.0	1.0397	0.75	71.78	0.8056	3.9271	0.0164	0.1329	0.12	88.7	0.0986	0.9327	0.0

20.5	-86.5	4.2392	4.16	98.21	2.7722	34.5192	0.1663	0.1995	0.2	98.7	0.1405	1.8416	0.0

20.5	-86.0	5.1661	5.73	111.0	3.1664	47.7856	0.2112	0.2054	0.2	97.32	0.1514	1.7854	0.0001

20.5	-85.5	5.3094	6.12	115.19	3.1698	50.7442	0.2806	0.2135	0.21	96.54	0.1669	1.792	0.0

20.5	-85.0	5.0211	5.86	116.8	3.0789	46.5427	0.3797	0.2102	0.2	93.53	0.1735	1.7429	0.0

21.0	-120.0	24.6255	12.13	49.26	21.8836	77.5448	5.2833	0.1173	0.09	80.17	0.0976	0.53	0.0

21.0	-119.5	24.4886	12.07	49.29	21.7316	76.9349	5.2807	0.1142	0.1	84.45	0.092	0.5965	0.0

21.0	-119.0	24.3543	12.01	49.32	21.4818	76.0445	5.2839	0.1133	0.1	90.12	0.0876	0.8253	0.0

21.0	-118.5	24.1983	11.93	49.32	21.3065	75.2317	5.3027	0.1134	0.11	96.27	0.0847	0.8201	0.0

21.0	-118.0	24.0655	11.89	49.41	21.2282	74.3558	5.3172	0.1106	0.11	98.88	0.0805	0.8226	0.0

21.0	-117.5	23.882	11.76	49.23	21.0718	73.4307	5.3497	0.1057	0.1	93.88	0.0771	0.6861	0.0

21.0	-117.0	23.6956	11.66	49.21	20.7844	72.2424	5.4167	0.103	0.1	94.82	0.0738	0.6311	0.0

21.0	-116.5	23.5219	11.58	49.25	20.6166	71.1792	5.4499	0.1006	0.1	96.91	0.0706	0.6173	0.0

21.0	-116.0	23.3435	11.51	49.29	20.337	70.0704	5.4422	0.0985	0.1	99.9	0.0678	0.6308	0.0

21.0	-115.5	23.1098	11.36	49.15	20.1506	68.7832	5.4317	0.0958	0.1	103.14	0.065	0.6652	0.0

21.0	-115.0	22.7767	11.18	49.1	19.8227	67.4242	5.4784	0.0906	0.1	106.29	0.0588	0.653	0.0

21.0	-114.5	22.4203	10.95	48.85	19.4021	65.7617	5.649	0.0862	0.09	109.05	0.0545	0.6565	0.0

21.0	-114.0	22.1999	10.78	48.54	18.9905	64.0758	5.8573	0.0837	0.09	112.93	0.0523	0.8321	0.0

21.0	-113.5	22.088	10.66	48.24	18.965	62.7325	6.0929	0.0822	0.1	117.75	0.0508	0.9912	0.0

21.0	-113.0	21.891	10.51	48.01	19.0129	61.6898	6.2765	0.081	0.1	117.32	0.0496	0.8557	0.0

21.0	-112.5	21.5949	10.32	47.78	18.8014	59.8376	6.4156	0.0776	0.09	112.25	0.0482	0.5536	0.0

21.0	-112.0	21.1712	10.05	47.45	18.6253	57.4338	6.5186	0.0743	0.08	113.89	0.046	0.5173	0.0

21.0	-111.5	20.5695	9.69	47.13	18.2518	54.7893	6.7256	0.0701	0.08	120.22	0.0425	0.7584	0.0

21.0	-111.0	19.8172	9.29	46.86	17.4765	51.312	7.1017	0.0664	0.09	134.76	0.0388	1.0626	0.0

21.0	-110.5	19.1488	8.96	46.79	16.7984	60.6104	7.5205	0.0651	0.11	172.03	0.0357	1.8527	0.0

21.0	-110.0	18.5751	8.87	47.77	16.2078	72.692	7.4359	0.0627	0.15	232.89	0.0302	2.5199	0.0

21.0	-109.5	17.9148	8.84	49.36	15.6098	76.4254	7.1363	0.0604	0.16	258.76	0.0271	2.3051	0.0

21.0	-109.0	17.183	8.74	50.85	15.0522	76.4181	6.88	0.061	0.17	276.08	0.0256	2.0949	0.0

21.0	-108.5	16.3774	8.68	52.99	14.2982	82.014	6.0265	0.0628	0.17	277.78	0.0234	2.3703	0.0

21.0	-108.0	15.5231	8.53	54.96	13.4772	87.0415	5.6283	0.0638	0.18	282.05	0.0219	2.4537	0.0

21.0	-107.5	14.606	8.22	56.25	12.7071	83.8738	5.2054	0.0627	0.17	278.93	0.0196	2.1513	0.0

21.0	-107.0	13.6257	7.6	55.76	11.8383	75.0428	4.7941	0.0592	0.16	265.76	0.0168	1.8579	0.0

21.0	-106.5	12.3568	6.93	56.12	10.7248	63.0099	4.1904	0.0507	0.11	217.36	0.016	1.4935	0.0

21.0	-106.0	10.4925	5.75	54.81	8.993	45.2148	3.3963	0.0407	0.07	183.63	0.0151	1.024	0.0

21.0	-105.5	5.6032	2.82	50.39	4.7751	14.983	1.6406	0.019	0.03	139.79	0.009	0.2787	0.0

21.0	-97.0	5.395	10.56	195.74	2.0534	70.3681	0.0721	0.1798	0.33	182.19	0.0546	2.4947	0.0

21.0	-96.5	8.0415	18.01	223.94	2.4606	127.6057	0.1068	0.229	0.4	174.53	0.065	2.6681	0.0

21.0	-96.0	8.5602	20.24	236.4	2.4677	149.6183	0.1367	0.2239	0.42	188.3	0.0713	3.2115	0.0

21.0	-95.5	8.5616	20.42	238.5	2.5044	157.3959	0.1257	0.2139	0.4	188.64	0.0759	3.4057	0.0

21.0	-95.0	8.2686	18.98	229.6	2.5952	144.4463	0.1329	0.1994	0.35	177.37	0.0816	2.9521	0.0

21.0	-94.5	8.0179	17.83	222.38	2.682	142.5361	0.1582	0.1979	0.33	168.91	0.0908	2.7783	0.0

21.0	-94.0	7.8143	16.97	217.16	2.7367	135.6145	0.1962	0.2063	0.32	155.49	0.106	2.7068	0.0

21.0	-93.5	7.6006	16.18	212.89	2.7849	131.5543	0.2433	0.2084	0.3	144.59	0.1163	2.5137	0.0

21.0	-93.0	7.2567	15.22	209.74	2.7458	126.7171	0.2802	0.2102	0.28	133.77	0.1303	2.3948	0.0

21.0	-92.5	6.6517	13.59	204.32	2.633	114.6786	0.2736	0.2142	0.27	124.72	0.1398	2.3183	0.0

21.0	-92.0	6.072	11.26	185.44	2.6645	93.2258	0.2809	0.2196	0.25	115.01	0.1478	2.0498	0.0001

21.0	-91.5	5.4374	9.95	182.91	2.3468	81.5694	0.2379	0.2255	0.24	106.46	0.1585	2.0422	0.0

21.0	-91.0	4.2005	7.53	179.14	1.7968	62.7088	0.1741	0.2239	0.22	99.16	0.1637	1.8084	0.0

21.0	-90.5	2.3972	4.39	183.11	1.0044	37.107	0.1107	0.1763	0.18	104.3	0.1245	1.6215	0.0

21.0	-86.5	4.4124	4.61	104.44	2.7794	37.9301	0.2078	0.2063	0.21	99.72	0.1393	1.8798	0.0

21.0	-86.0	5.3209	6.18	116.16	3.1197	51.6419	0.3279	0.209	0.2	97.76	0.1435	1.9685	0.0

21.0	-85.5	5.4069	6.56	121.36	3.0511	54.3011	0.351	0.2071	0.2	96.44	0.1474	1.9218	0.0001

21.0	-85.0	4.9699	6.06	121.94	2.8528	48.4862	0.3735	0.2055	0.2	96.78	0.1538	1.8572	0.0

21.5	-120.0	24.5446	12.33	50.23	21.81	79.0355	5.1074	0.1169	0.1	81.65	0.0981	0.5494	0.0

21.5	-119.5	24.3794	12.25	50.23	21.6699	78.2916	5.113	0.1133	0.1	86.25	0.0909	0.6979	0.0

21.5	-119.0	24.2865	12.13	49.96	21.4871	77.4913	5.1063	0.1119	0.1	91.17	0.0871	0.7681	0.0

21.5	-118.5	24.1337	12.04	49.89	21.2567	76.6226	5.1097	0.112	0.11	96.93	0.0834	0.9301	0.0

21.5	-118.0	23.9785	11.96	49.89	21.0746	75.7371	5.1125	0.1101	0.11	98.79	0.0791	0.8977	0.0

21.5	-117.5	23.7826	11.84	49.79	20.9517	74.8304	5.1222	0.1053	0.1	95.32	0.0764	0.7629	0.0

21.5	-117.0	23.6083	11.76	49.79	20.6536	73.877	5.1598	0.1016	0.1	94.99	0.0731	0.6471	0.0

21.5	-116.5	23.4265	11.65	49.74	20.4314	72.6923	5.211	0.0988	0.09	95.96	0.0696	0.6124	0.0

21.5	-116.0	23.2452	11.55	49.68	20.1298	71.4261	5.238	0.0968	0.09	98.03	0.0669	0.6453	0.0

21.5	-115.5	23.0023	11.42	49.65	19.9238	70.057	5.223	0.0948	0.1	101.16	0.0643	0.6806	0.0

21.5	-115.0	22.6961	11.23	49.5	19.7582	68.376	5.2527	0.0912	0.1	107.88	0.0574	0.6836	0.0

21.5	-114.5	22.3308	11.0	49.27	19.3226	66.5199	5.3848	0.088	0.1	111.75	0.0533	0.6647	0.0

21.5	-114.0	22.0403	10.8	49.0	18.8811	64.6086	5.5338	0.0855	0.1	114.6	0.0524	0.8505	0.0

21.5	-113.5	21.8559	10.64	48.67	18.5457	62.7805	5.6962	0.0835	0.1	115.98	0.0516	0.9998	0.0

21.5	-113.0	21.6077	10.47	48.43	18.3982	61.4721	5.804	0.0815	0.09	114.54	0.0506	0.7395	0.0

21.5	-112.5	21.2872	10.26	48.19	18.4028	59.8247	5.9198	0.079	0.09	113.33	0.0491	0.7023	0.0

21.5	-112.0	20.8775	10.0	47.9	18.2566	57.4167	6.1204	0.0773	0.09	116.87	0.0484	0.8375	0.0

21.5	-111.5	20.2798	9.67	47.69	17.8054	54.0906	6.4487	0.0747	0.1	129.41	0.0452	1.25	0.0

21.5	-111.0	19.5296	9.31	47.65	17.0828	62.3351	6.8999	0.0724	0.11	156.52	0.0442	1.8372	0.0

21.5	-110.5	18.74	9.01	48.08	16.4094	74.2146	7.4541	0.0724	0.14	193.57	0.0386	2.3169	0.0

21.5	-110.0	17.929	8.74	48.73	15.565	77.623	7.0348	0.0677	0.15	221.09	0.0319	2.3028	0.0

21.5	-109.5	16.9833	8.48	49.96	14.76	78.5275	6.611	0.0605	0.14	232.87	0.0272	2.1076	0.0

21.5	-109.0	16.0061	8.22	51.36	14.0544	76.9272	6.2105	0.0577	0.15	252.44	0.0244	1.898	0.0

21.5	-108.5	15.045	8.04	53.41	13.2111	77.8413	5.7036	0.0602	0.16	257.77	0.0222	1.8179	0.0

21.5	-108.0	14.1041	7.83	55.54	12.2932	78.8248	5.2883	0.0601	0.16	268.6	0.0205	1.992	0.0

21.5	-107.5	13.1399	7.4	56.31	11.3722	72.9991	4.9155	0.0566	0.14	253.39	0.0184	1.8304	0.0

21.5	-107.0	12.1486	6.77	55.77	10.4038	63.1985	4.1709	0.0471	0.1	215.36	0.0152	1.4735	0.0

21.5	-106.5	7.4054	4.19	56.64	6.2988	39.3682	2.1307	0.0399	0.08	204.89	0.013	1.2581	0.0

21.5	-106.0	6.8662	3.93	57.3	5.809	33.0208	1.9952	0.0329	0.06	196.25	0.0111	0.9227	0.0

21.5	-105.5	4.4529	2.52	56.7	3.7112	14.4409	1.3014	0.0139	0.02	151.95	0.0066	0.2371	0.0

21.5	-97.5	0.7617	1.25	164.21	0.3696	9.0055	0.0176	0.098	0.19	193.47	0.0368	2.0155	0.0

21.5	-97.0	7.3032	15.96	218.52	2.3936	111.4728	0.0671	0.2044	0.37	182.23	0.0652	2.5592	0.0

21.5	-96.5	8.5719	19.66	229.32	2.6079	136.268	0.0862	0.2294	0.42	184.65	0.072	2.9107	0.0

21.5	-96.0	8.891	20.95	235.6	2.6527	150.4805	0.1091	0.2335	0.44	189.54	0.0762	3.4695	0.0

21.5	-95.5	8.8152	20.68	234.65	2.6926	150.8206	0.11	0.2217	0.41	185.67	0.0778	3.3518	0.0

21.5	-95.0	8.5203	19.22	225.56	2.7657	146.5257	0.1014	0.213	0.36	169.24	0.0888	2.8753	0.0

21.5	-94.5	8.2185	17.86	217.34	2.8863	141.9409	0.1176	0.206	0.33	162.57	0.0958	2.774	0.0

21.5	-94.0	7.9948	16.89	211.2	2.9136	133.1705	0.1538	0.2099	0.32	154.19	0.1074	2.7511	0.0

21.5	-93.5	7.7868	16.08	206.48	2.9997	126.7277	0.1865	0.212	0.31	144.81	0.1162	2.5619	0.0

21.5	-93.0	7.5346	15.24	202.28	3.0115	121.9931	0.2163	0.2109	0.29	135.36	0.127	2.4017	0.0

21.5	-92.5	7.2089	14.09	195.39	2.9751	114.2302	0.2402	0.2157	0.27	125.38	0.1344	2.2817	0.0001

21.5	-92.0	6.7261	12.39	184.13	3.0056	99.2554	0.2678	0.221	0.26	116.31	0.1451	2.1242	0.0001

21.5	-91.5	6.0652	10.49	172.95	2.8029	83.2207	0.3291	0.2256	0.25	109.92	0.1521	2.0793	0.0

21.5	-91.0	5.6305	9.38	166.61	2.6208	72.8541	0.2957	0.2318	0.24	104.07	0.1624	2.0524	0.0

21.5	-90.5	4.6057	7.48	162.41	2.168	57.5323	0.2531	0.2251	0.22	97.9	0.1627	1.8466	0.0

21.5	-90.0	3.2731	5.11	155.98	1.5383	37.9707	0.1898	0.2366	0.23	96.38	0.1773	1.9518	0.0

21.5	-89.5	2.6853	4.12	153.59	1.2519	30.1388	0.151	0.1889	0.18	94.1	0.1424	1.5202	0.0

21.5	-89.0	2.7803	4.29	154.31	1.2696	30.0705	0.0999	0.1429	0.15	104.15	0.101	1.3466	0.0

21.5	-87.5	1.3587	1.91	140.71	0.7329	16.2295	0.0685	0.0561	0.07	122.22	0.0354	0.7178	0.0001

21.5	-86.5	4.9954	6.0	120.14	2.8919	49.161	0.3733	0.2168	0.22	101.89	0.1451	2.048	0.0

21.5	-86.0	5.6322	7.25	128.8	2.9909	58.1323	0.4424	0.2106	0.21	100.83	0.1378	2.0568	0.0

21.5	-85.5	5.5696	7.49	134.4	2.8464	59.5	0.4406	0.2038	0.2	100.24	0.1356	1.9467	0.0

21.5	-85.0	4.6083	6.2	134.5	2.407	48.484	0.3896	0.2006	0.2	101.44	0.1392	1.9304	0.0

22.0	-120.0	24.5387	12.5	50.94	21.8325	80.574	4.9438	0.1178	0.1	82.66	0.0978	0.5359	0.0

22.0	-119.5	24.4006	12.45	51.01	21.5238	79.8543	4.9323	0.1154	0.1	87.49	0.094	0.7957	0.0

22.0	-119.0	24.2669	12.35	50.88	21.458	78.8738	4.9139	0.1126	0.1	90.41	0.088	0.7582	0.0

22.0	-118.5	24.1206	12.17	50.47	21.3544	78.1539	4.9018	0.1107	0.11	95.3	0.0846	0.8252	0.0

22.0	-118.0	23.9554	12.09	50.45	21.1727	77.5105	4.9113	0.1095	0.11	98.15	0.0806	0.8789	0.0

22.0	-117.5	23.7767	11.98	50.37	20.8221	76.7225	4.9166	0.1066	0.1	96.53	0.0772	0.8128	0.0

22.0	-117.0	23.5513	11.88	50.43	20.535	75.6376	4.9218	0.1021	0.1	96.15	0.0735	0.695	0.0

22.0	-116.5	23.3762	11.78	50.41	20.1981	74.5325	4.9789	0.098	0.1	97.78	0.0685	0.5786	0.0

22.0	-116.0	23.155	11.67	50.39	19.8824	73.1085	5.0138	0.0948	0.09	99.18	0.0656	0.6371	0.0

22.0	-115.5	22.8886	11.52	50.32	19.6251	71.2909	5.0669	0.0935	0.1	103.18	0.0609	0.6766	0.0

22.0	-115.0	22.6069	11.33	50.11	19.4085	69.4458	5.1234	0.0926	0.1	109.75	0.0572	0.7021	0.0

22.0	-114.5	22.2398	11.08	49.84	19.1163	67.3981	5.2308	0.09	0.1	113.63	0.0539	0.7048	0.0

22.0	-114.0	21.9057	10.85	49.53	18.751	65.2758	5.3383	0.0868	0.1	114.8	0.0512	0.8483	0.0

22.0	-113.5	21.6249	10.65	49.27	18.369	63.0572	5.436	0.0859	0.1	114.03	0.0522	0.7268	0.0

22.0	-113.0	21.4117	10.47	48.91	18.1762	61.1158	5.5239	0.0835	0.1	114.31	0.049	0.6071	0.0

22.0	-112.5	21.0538	10.26	48.74	17.9368	59.7984	5.6042	0.0831	0.1	115.78	0.0479	0.6713	0.0

22.0	-112.0	20.5583	9.98	48.56	17.6072	57.1221	5.7115	0.0815	0.1	123.37	0.0479	1.1909	0.0

22.0	-111.5	19.9175	9.64	48.38	17.152	58.6009	6.1039	0.081	0.11	138.27	0.0488	1.511	0.0

22.0	-111.0	19.0663	9.24	48.48	16.5487	68.8691	6.6043	0.0808	0.13	163.22	0.0478	2.0814	0.0

22.0	-110.5	18.1119	8.81	48.64	15.7693	73.3531	7.153	0.0792	0.14	173.13	0.0417	1.8621	0.0

22.0	-110.0	16.9863	8.32	48.96	14.7463	73.323	6.5076	0.0742	0.14	184.64	0.0354	1.8372	0.0

22.0	-109.5	15.5665	7.9	50.76	13.5732	74.4139	5.4274	0.0604	0.13	214.63	0.0254	1.7511	0.0

22.0	-109.0	14.3784	7.51	52.2	12.683	72.9447	5.2271	0.0556	0.13	228.13	0.0226	1.6303	0.0

22.0	-108.5	13.4547	7.22	53.67	11.7188	72.7578	4.7326	0.0581	0.13	231.03	0.0224	1.8231	0.0

22.0	-108.0	12.4927	6.99	55.94	10.8672	70.9419	4.3389	0.0553	0.13	229.57	0.0198	1.8086	0.0

22.0	-107.5	11.6235	6.55	56.36	10.0106	63.7244	4.0124	0.0483	0.1	206.68	0.0172	1.4276	0.0

22.0	-107.0	10.2489	5.69	55.54	8.7227	50.5591	3.4226	0.0403	0.08	193.67	0.014	1.0571	0.0

22.0	-106.5	7.2126	3.84	53.29	6.2348	32.5758	2.3724	0.0355	0.07	186.46	0.0124	0.7678	0.0

22.0	-106.0	5.8823	3.19	54.29	5.0094	24.6321	1.7183	0.0308	0.06	180.91	0.0108	0.5749	0.0

22.0	-97.5	4.3847	9.41	214.66	1.5782	71.8015	0.044	0.1527	0.3	194.44	0.0592	2.6936	0.0

22.0	-97.0	8.106	18.5	228.22	2.5789	138.4599	0.0614	0.2228	0.42	190.34	0.072	2.9269	0.0

22.0	-96.5	8.8976	20.81	233.9	2.7402	147.8821	0.0683	0.2404	0.46	190.55	0.0779	3.2218	0.0

22.0	-96.0	9.0307	21.21	234.88	2.7917	150.4618	0.0773	0.2387	0.45	187.66	0.0804	3.0384	0.0

22.0	-95.5	8.9942	20.89	232.3	2.8206	150.4123	0.0879	0.2352	0.43	183.64	0.0822	3.1324	0.0001

22.0	-95.0	8.7365	19.56	223.87	2.9067	147.6927	0.0742	0.2244	0.38	167.75	0.0901	2.7806	0.0

22.0	-94.5	8.4018	17.98	213.98	3.0472	140.3354	0.0847	0.2151	0.34	158.08	0.0982	2.7675	0.0

22.0	-94.0	8.1103	16.78	206.92	3.0775	130.2207	0.1136	0.2133	0.32	150.62	0.1076	2.6635	0.0

22.0	-93.5	7.8911	15.92	201.79	3.0953	122.6518	0.1429	0.2125	0.31	144.45	0.1125	2.6245	0.0

22.0	-93.0	7.6949	15.19	197.36	3.1243	119.7995	0.2035	0.214	0.29	136.32	0.1204	2.4159	0.0

22.0	-92.5	7.3906	14.06	190.3	3.1101	112.8655	0.2216	0.218	0.28	128.63	0.1337	2.2196	0.0

22.0	-92.0	7.0164	12.76	181.9	3.0809	101.8184	0.2444	0.2207	0.27	120.78	0.1392	2.0783	0.0

22.0	-91.5	6.4877	11.13	171.52	3.0393	86.9693	0.2687	0.2174	0.25	113.75	0.1453	1.9372	0.0

22.0	-91.0	6.3189	10.34	163.63	3.0936	77.6224	0.2206	0.2192	0.24	109.46	0.146	1.8757	0.0

22.0	-90.5	6.1247	9.77	159.54	2.9283	70.6448	0.2781	0.224	0.23	104.9	0.1552	1.8515	0.0

22.0	-90.0	5.7261	8.77	153.12	2.8183	63.3589	0.2909	0.2212	0.22	101.11	0.1586	1.7541	0.0

22.0	-89.5	5.4533	8.03	147.33	2.7322	57.3106	0.2836	0.2171	0.22	99.14	0.1564	1.6461	0.0

22.0	-89.0	5.1668	7.38	142.85	2.6443	49.2211	0.2817	0.2085	0.2	97.32	0.1533	1.58	0.0

22.0	-88.5	4.8258	6.72	139.35	2.5573	45.9187	0.3059	0.2075	0.2	96.49	0.1519	1.674	0.0

22.0	-88.0	4.7208	6.45	136.62	2.5994	45.3197	0.3227	0.202	0.2	97.5	0.1474	1.7494	0.0

22.0	-87.5	4.856	6.57	135.2	2.6428	47.7252	0.3399	0.1832	0.18	98.82	0.1322	1.8161	0.0001

22.0	-87.0	5.302	7.01	132.25	2.8646	52.2699	0.441	0.1937	0.2	100.8	0.1397	1.8287	0.0

22.0	-86.5	5.8421	7.87	134.74	3.0536	59.0176	0.4545	0.2041	0.21	101.14	0.1475	1.9584	0.0

22.0	-86.0	5.8695	8.21	139.95	2.9585	62.4036	0.3126	0.2152	0.22	101.97	0.1494	2.1331	0.0

22.0	-85.5	5.5006	8.16	148.28	2.6212	62.6816	0.2945	0.21	0.22	102.59	0.1398	1.9452	0.0

22.0	-85.0	4.6436	7.65	164.66	2.0454	59.1467	0.1012	0.1935	0.2	104.42	0.1293	1.8072	0.0

22.5	-120.0	24.4622	12.64	51.68	21.891	81.6025	4.8409	0.1186	0.1	83.71	0.0976	0.5651	0.0

22.5	-119.5	24.3559	12.58	51.66	21.6711	80.88	4.8243	0.1177	0.1	87.97	0.0966	0.7288	0.0

22.5	-119.0	24.2976	12.49	51.41	21.5365	80.2812	4.7605	0.1147	0.11	91.7	0.0892	0.7565	0.0

22.5	-118.5	24.0969	12.32	51.12	21.3602	79.4442	4.7776	0.1122	0.11	97.54	0.0842	0.9778	0.0

22.5	-118.0	23.9354	12.19	50.94	21.1701	78.9991	4.7443	0.1118	0.11	102.13	0.0818	1.1346	0.0

22.5	-117.5	23.8026	12.1	50.85	20.8072	78.5767	4.7415	0.1099	0.11	101.15	0.0788	1.1334	0.0

22.5	-117.0	23.5846	12.0	50.86	20.462	77.6642	4.7368	0.1056	0.11	99.78	0.0747	0.8433	0.0

22.5	-116.5	23.3472	11.85	50.76	20.2184	76.2582	4.8058	0.1	0.1	100.81	0.0686	0.7111	0.0

22.5	-116.0	23.0643	11.72	50.83	19.8871	74.6631	4.8556	0.0964	0.1	100.51	0.0643	0.6149	0.0

22.5	-115.5	22.7958	11.61	50.91	19.4964	72.8632	4.878	0.0956	0.1	103.74	0.062	0.6649	0.0

22.5	-115.0	22.4466	11.38	50.68	19.123	70.5402	5.0014	0.0963	0.11	110.49	0.0586	0.7041	0.0

22.5	-114.5	22.0794	11.11	50.34	18.8518	68.0785	5.1518	0.0932	0.11	114.53	0.054	0.7494	0.0

22.5	-114.0	21.7839	10.89	50.01	18.5904	65.7965	5.2666	0.0898	0.1	115.65	0.051	0.7345	0.0

22.5	-113.5	21.4425	10.67	49.76	18.2351	63.2669	5.3537	0.0885	0.1	116.65	0.0503	0.672	0.0

22.5	-113.0	21.0913	10.44	49.48	17.9119	60.4939	5.4144	0.0876	0.1	118.31	0.05	0.9191	0.0

22.5	-112.5	20.7041	10.19	49.21	17.7897	58.5512	5.4286	0.088	0.11	120.36	0.0518	0.9472	0.0

22.5	-112.0	20.1649	9.86	48.89	17.348	56.3615	5.4653	0.0868	0.11	126.34	0.0514	1.3381	0.0

